1 1:0.434962547769 2:0.476110973668 3:0.552183846239 4:252 5:252 6:252 7:26 8:34 9:48 10:12.7360499889 11:10.1316564957 12:9.86582865079 13:5181.0 14:3752.0 15:2847.0 
1 1:0.375830721372 2:0.436800613062 3:0.490084594281 4:246 5:246 6:246 7:22 8:32 9:39 10:9.94093779355 11:8.93960992901 12:8.50771949265 13:5650.0 14:4212.0 15:3357.0 
1 1:0.184949036163 2:0.293011385293 3:0.374850208326 4:239 5:239 6:239 7:11 8:22 9:30 10:10.6136767951 11:8.46553184753 12:8.30828776526 13:5973.0 14:4450.0 15:3657.0 
1 1:0.186850937012 2:0.264014389256 3:0.354843336357 4:236 5:236 6:236 7:11 8:20 9:28 10:10.6886524258 11:11.008888324 12:13.4069031363 13:6109.0 14:4721.0 15:3730.0 
1 1:0.354736911956 2:0.411839281422 3:0.488135872985 4:240 5:240 6:240 7:20 8:28 9:39 10:9.64936525559 11:11.9976925951 12:13.4072219416 13:5688.0 14:4284.0 15:3450.0 
1 1:0.637947238381 2:0.651737109457 3:0.715486690822 4:245 5:245 6:245 7:36 8:43 9:55 10:3.42455305763 11:4.78943991563 12:8.9197999346 13:5461.0 14:4025.0 15:2983.0 
1 1:0.721976675891 2:0.740372257136 3:0.815261221164 4:41 5:41 6:41 7:42 8:50 9:63 10:7.07974772584 11:8.16258132767 12:13.6198914212 13:5111.0 14:3684.0 15:2490.0 
1 1:0.664919650421 2:0.758458012396 3:0.840334768502 4:256 5:256 6:256 7:37 8:51 9:65 10:8.3122097784 11:8.42952171444 12:13.417945404 13:5025.0 14:3494.0 15:2318.0 
1 1:0.463663960581 2:0.613174094109 3:0.743678192233 4:246 5:246 6:246 7:23 8:37 9:56 10:5.06370662034 11:5.8228156362 12:12.9102533635 13:5258.0 14:3651.0 15:2461.0 
1 1:0.363209015738 2:0.520353812982 3:0.626624999736 4:246 5:246 6:246 7:21 8:34 9:49 10:11.9069942665 11:11.6044631635 12:17.5432594624 13:5368.0 14:3662.0 15:2730.0 
1 1:0.357849113345 2:0.522894786861 3:0.630132698068 4:243 5:243 6:243 7:21 8:36 9:49 10:13.4899343336 11:13.580910418 12:16.8290487492 13:5348.0 14:3661.0 15:2710.0 
1 1:0.3581949135 2:0.462658759012 3:0.59141810166 4:249 5:249 6:249 7:23 8:34 9:49 10:11.507214622 11:11.3557251016 12:12.4261848361 13:5345.0 14:3784.0 15:2859.0 
1 1:0.0846669913976 2:0.230084914512 3:0.267930366566 4:227 5:227 6:227 7:5 8:17 9:22 10:9.46564101644 11:7.38547786498 12:9.10307491372 13:6180.0 14:4671.0 15:3810.0 
1 1:0.125125609458 2:0.220817833305 3:0.249612386387 4:231 5:231 6:231 7:7 8:15 9:19 10:5.39208987614 11:3.62436831658 12:3.81489025071 13:6081.0 14:4585.0 15:3906.0 
1 1:0.384648625309 2:0.429626098579 3:0.470077722311 4:248 5:248 6:248 7:23 8:31 9:40 10:7.82066495384 11:6.32729059313 12:10.1008319001 13:5615.0 14:4142.0 15:3360.0 
1 1:0.196706241412 2:0.234419517013 3:0.238309802871 4:19 5:19 6:19 7:11 8:16 9:18 10:9.1562553391 11:7.74508059299 12:6.45359247003 13:5834.0 14:4544.0 15:3913.0 
1 1:0.0114654515157 2:0.00174158472896 3:0.0174923458831 4:225 5:225 6:225 7:1 8:1 9:5 10:10.8890353475 11:10.8174531402 12:11.0497657482 13:6180.0 14:4997.0 15:4600.0 
1 1:0.54164189539 2:0.616014006092 3:0.634419884919 4:253 5:253 6:253 7:30 8:42 9:49 10:10.2213676436 11:8.22636079981 12:10.9746280848 13:5014.0 14:3560.0 15:2674.0 
1 1:0.704340868018 2:0.801355630244 3:0.889572459908 4:57 5:57 6:57 7:41 8:56 9:69 10:10.095188049 11:11.4229525061 12:14.7652639287 13:4812.0 14:3178.0 15:2155.0 
1 1:0.701747366861 2:0.812266871021 3:0.94673495125 4:165 5:165 6:165 7:43 8:58 9:75 10:10.0334742862 11:9.97036420356 12:15.3292316989 13:4799.0 14:3155.0 15:1898.0 
1 1:0.59869892086 2:0.671168086183 3:0.754331201984 4:269 5:269 6:269 7:34 8:46 9:59 10:7.37617786135 11:8.30130982473 12:10.548491286 13:5100.0 14:3579.0 15:2644.0 
1 1:0.767968096422 2:0.783269874984 3:0.834228775109 4:267 5:267 6:267 7:43 8:53 9:63 10:9.66595940212 11:9.19788402238 12:11.3242584126 13:4680.0 14:3233.0 15:2416.0 
