1 1:2.21263519191 2:8.35101991701 3:8.25083184647 4:5 5:5 6:5 7:2 8:5 9:4 10:15.1836198591 11:14.4445989921 12:16.1674788848 13:42810.0 14:39981.0 15:42045.0 
1 1:1.14096480809 2:28.379380083 3:37.0231681535 4:14 5:14 6:14 7:6 8:31 9:41 10:12.6582401148 11:2.7814493042 12:3.31147199862 13:43990.0 14:35315.0 15:35551.0 
1 1:5.03263519191 2:29.618980083 3:40.3535681535 4:2 5:2 6:2 7:2 8:30 9:43 10:12.504833811 11:1.84395264269 12:4.27417614536 13:44834.0 14:35835.0 15:35132.0 
1 1:6.15503519191 2:15.093380083 3:23.3575681535 4:4 5:4 6:4 7:2 8:18 9:28 10:13.4474003361 11:5.18572138538 12:4.05262650472 13:44867.0 14:38441.0 15:39436.0 
1 1:9.58183519191 2:8.22541991701 3:7.97283184647 4:3 5:3 6:3 7:5 8:9 9:9 10:13.5430266199 11:3.09130123288 12:3.1459968568 13:47281.0 14:42061.0 15:43234.0 
1 1:10.5466351919 2:18.497019917 3:18.3960318465 4:5 5:5 6:5 7:6 8:15 9:15 10:12.2963046404 11:12.2030318682 12:14.2684546439 13:48459.0 14:46908.0 15:47938.0 
1 1:6.66936480809 2:2.79741991701 3:2.66243184647 4:16 5:16 6:16 7:10 8:0 9:0 10:14.7780582633 11:14.5260329485 12:16.5240163209 13:41022.0 14:40107.0 15:41322.0 
1 1:11.8917648081 2:21.200180083 3:24.5463681535 4:19 5:19 6:19 7:15 8:12 9:16 10:13.2806545745 11:4.89129476427 12:4.61401785846 13:41774.0 14:35959.0 15:36171.0 
1 1:2.61856480809 2:6.41818008299 3:8.34236815353 4:10 5:10 6:10 7:6 8:3 9:4 10:14.2770638039 11:2.06973533638 12:1.50507487179 13:42649.0 14:38006.0 15:39417.0 
1 1:0.920635191909 2:9.65141991701 3:11.4704318465 4:12 5:12 6:12 7:4 8:7 9:8 10:11.0116878063 11:10.675455266 12:13.0978893556 13:44040.0 14:42204.0 15:43595.0 
1 1:2.49223519191 2:13.347419917 3:16.7176318465 4:5 5:5 6:5 7:2 8:11 9:13 10:11.5345956572 11:11.7828533195 12:14.5644200356 13:44981.0 14:44563.0 15:46197.0 
1 1:0.375435191909 2:12.143419917 3:13.5100318465 4:2 5:2 6:2 7:3 8:9 9:10 10:10.8132567374 11:10.6056694142 12:13.511573667 13:46554.0 14:45344.0 15:47464.0 
-1 1:7.75214977498 2:6.33090549055 3:6.17937677768 4:232 5:232 6:232 7:7 8:7 9:6 10:2.80609761634 11:2.72312047603 12:2.90307380321 13:63146.0 14:61278.0 15:61065.0 
-1 1:3.23945022502 2:2.90149450945 3:3.55102322232 4:0 5:0 6:0 7:4 8:2 9:3 10:0.372843552878 11:0.385782524161 12:0.599645840584 13:77026.0 14:74637.0 15:74617.0 
-1 1:5.67854977498 2:3.78770549055 3:4.21577677768 4:493 5:493 6:493 7:5 8:4 9:5 10:2.37040368845 11:2.31470398803 12:2.54685855276 13:65394.0 14:63392.0 15:63157.0 
-1 1:10.330949775 2:12.2689054905 3:14.1829767777 4:217 5:217 6:217 7:13 8:17 9:19 10:0.593531675065 11:2.71933417876 12:4.05220517082 13:54677.0 14:51832.0 15:51724.0 
-1 1:13.177349775 2:16.5861054905 3:19.7277767777 4:217 5:217 6:217 7:17 8:22 9:26 10:0.123998531778 11:1.24264406196 12:2.18589546979 13:48043.0 14:44916.0 15:44431.0 
1 1:7.09574977498 2:8.70850549055 3:10.5949767777 4:23 5:23 6:23 7:8 8:9 9:11 10:0.614973517985 11:2.19804990907 12:2.89490640443 13:57746.0 14:54753.0 15:54369.0 
-1 1:0.948549774977 2:0.129494509451 3:0.351423222322 4:5 5:5 6:5 7:1 8:1 9:0 10:0.593700689721 11:0.529495073471 12:0.420094317491 13:78014.0 14:75806.0 15:75713.0 
1 1:1.73225022502 2:1.02429450945 3:1.29502322232 4:3 5:3 6:3 7:2 8:1 9:1 10:0.589485091444 11:0.70003636879 12:0.570475836543 13:80423.0 14:77933.0 15:77904.0 
-1 1:1.66425022502 2:1.42469450945 3:1.88142322232 4:234 5:234 6:234 7:2 8:1 9:2 10:0.153525114516 11:0.20283903821 12:0.0108338941897 13:79654.0 14:77242.0 15:77202.0 
-1 1:2.15094977498 2:1.03210549055 3:1.10297677768 4:9 5:9 6:9 7:2 8:2 9:1 10:0.575092961308 11:0.673702154116 12:0.89546046297 13:76460.0 14:74401.0 15:74184.0 
-1 1:4.29665022502 2:3.29029450945 3:3.50142322232 4:246 5:246 6:246 7:4 8:2 9:2 10:0.0737467664314 11:0.0631439054677 12:0.211101102108 13:78212.0 14:75633.0 15:75487.0 
-1 1:1.36294977498 2:1.70090549055 3:1.28097677768 4:487 5:487 6:487 7:1 8:2 9:2 10:0.617765537328 11:0.626254179778 12:0.843843750548 13:76514.0 14:73947.0 15:73876.0 
-1 1:1.41705022502 2:0.184694509451 3:0.625823222322 4:12 5:12 6:12 7:1 8:1 9:0 10:0.272414307507 11:0.360600607731 12:0.565453489603 13:78351.0 14:75908.0 15:75780.0 
-1 1:0.668949774977 2:0.298105490549 3:0.118176777678 4:233 5:233 6:233 7:0 8:0 9:0 10:1.89540160858 11:1.79819642007 12:2.02373266056 13:70825.0 14:68496.0 15:68396.0 
-1 1:5.46825022502 2:4.34949450945 3:3.91782322232 4:510 5:510 6:510 7:6 8:4 9:4 10:1.32828967537 11:1.47262712897 12:1.48537999878 13:64308.0 14:61800.0 15:61497.0 
-1 1:2.41973782769 2:12.3620309436 3:18.1417405837 4:1 5:1 6:1 7:2 8:20 9:28 10:9.49038859006 11:18.6528082801 12:27.8078825175 13:56943.0 14:55459.0 15:56095.0 
-1 1:1.74333782769 2:11.4504309436 3:16.8549405837 4:1 5:1 6:1 7:1 8:18 9:26 10:8.1746065533 11:17.2232712876 12:26.4836219396 13:59224.0 14:57577.0 15:58000.0 
-1 1:31.6237378277 2:16.0027690564 3:15.6430594163 4:12 5:12 6:12 7:32 8:3 9:1 10:22.0834940472 11:8.03927084594 12:0.564363247875 13:102798.0 14:101535.0 15:101149.0 
